Final,0.0,0.2,0,0
semi,0.0,0.2,0,0
quarter,0.0,0.2,0,0
Fourth,0.0,0.2,1.0,0.0
Third,0.0,0.2,0.16666666666666666,0.8333333333333334
Second,0.0,0.2,0.0,1.0
First,0.0,0.2,0.1111111111111111,0.8888888888888888
Final,0.2,0.4,0.0,1.0
semi,0.2,0.4,0.14285714285714285,0.8571428571428571
quarter,0.2,0.4,0.0625,0.9375
Fourth,0.2,0.4,0.1724137931034483,0.8275862068965517
Third,0.2,0.4,0.05084745762711865,0.9491525423728814
Second,0.2,0.4,0.09523809523809523,0.9047619047619048
First,0.2,0.4,0.08333333333333333,0.9166666666666666
Final,0.4,0.6000000000000001,0.4,0.6
semi,0.4,0.6000000000000001,0.42857142857142855,0.5714285714285714
quarter,0.4,0.6000000000000001,0.5409836065573771,0.45901639344262296
Fourth,0.4,0.6000000000000001,0.4789915966386555,0.5210084033613446
Third,0.4,0.6000000000000001,0.4930232558139535,0.5069767441860465
Second,0.4,0.6000000000000001,0.4677754677754678,0.5322245322245323
First,0.4,0.6000000000000001,0.48947368421052634,0.5105263157894737
Final,0.6000000000000001,0.8,1.0,0.0
semi,0.6000000000000001,0.8,1.0,0.0
quarter,0.6000000000000001,0.8,0.9090909090909091,0.09090909090909091
Fourth,0.6000000000000001,0.8,0.9259259259259259,0.07407407407407407
Third,0.6000000000000001,0.8,0.9375,0.0625
Second,0.6000000000000001,0.8,0.8778625954198473,0.12213740458015267
First,0.6000000000000001,0.8,0.8841201716738197,0.11587982832618025
Final,0.8,1.0,0,0
semi,0.8,1.0,0,0
quarter,0.8,1.0,0,0
Fourth,0.8,1.0,0,0
Third,0.8,1.0,1.0,0.0
Second,0.8,1.0,1.0,0.0
First,0.8,1.0,1.0,0.0
